数据期,行业代码,门类代码,门类内容,大类代码,大类内容,中类代码,中类内容,小类代码,小类内容,经度,维度,注册资本(人民币元),企业经营日期,企业登记设立日期,企业缴纳社保人员数
2019,F5124,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5124,肉、禽、蛋、奶及水产品批发,113.829826,22.728448,30000000,2000/6/1,2000/3/29,92
2019,L7243,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7243,社会经济咨询,113.908612,22.556850,,2000/9/1,2000/6/7,245
2019,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.799914,22.773174,1000000,2004/8/1,2000/4/6,29
2019,L7212,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7212,投资与资产管理,113.909358,22.580828,2000000,2005/9/1,2000/4/30,17
2019,E4910,E,建筑业,49,建筑安装业,491,电气安装,4910,电气安装,113.888353,22.596937,16000000,2002/10/1,2000/5/16,112
2019,C3761,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,376,自行车和残疾人座车制造,3761,自行车制造,113.872021,22.760765,,2004/7/1,2000/6/26,225
2019,G5532,G,交通运输、仓储和邮政业,55,水上运输业,553,水上运输辅助活动,5532,货运港口,113.862484,22.541800,5775550000,2006/1/1,2005/11/1,384
2019,E4710,E,建筑业,47,房屋建筑业,471,住宅房屋建筑,4710,住宅房屋建筑,113.887824,22.548668,50000000,2000/6/1,2000/6/8,119
2019,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,,,500000,2005/12/1,2000/6/20,30
2019,L7212,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7212,投资与资产管理,113.923771,22.579726,5000000,2000/8/1,2000/6/21,28
2019,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.81660330064202,22.757791331242736,3000000,2000/12/1,2000/6/28,147
2019,C3811,C,制造业,38,电气机械和器材制造业,381,电机制造,3811,发电机及发电机组制造,113.877389,22.583203,20010000,2004/4/1,2000/7/2,63
2019,N7869,N,水利、环境和公共设施管理业,78,公共设施管理业,786,游览景区管理,7869,其他游览景区管理,113.781240,22.734616,80000000,2000/10/1,2000/7/9,201
2019,C3099,C,制造业,30,非金属矿物制品业,309,石墨及其他非金属矿物制品制造,3099,其他非金属矿物制品制造,,,60000000,2002/11/1,2000/8/4,113
2019,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.885783,22.593248,10000000,2004/1/1,2000/8/10,77
2019,K7040,K,房地产业,70,房地产业,704,房地产租赁经营,7040,房地产租赁经营,113.918981,22.589837,50000000,2000/8/1,2000/8/6,52
2019,C3976,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3976,光电子器件制造,,,10000000,2001/8/1,2000/8/11,105
2019,C3312,C,制造业,33,金属制品业,331,结构性金属制品制造,3312,金属门窗制造,113.795299,22.718861,,2001/12/1,2001/2/26,256
2019,K7020,K,房地产业,70,房地产业,702,物业管理,7020,物业管理,,,50990000,2005/11/1,2000/8/18,1688
2019,C2642,C,制造业,26,化学原料和化学制品制造业,264,涂料、油墨、颜料及类似产品制造,2642,油墨及类似产品制造,113.796867,22.761764,34602076,2008/6/1,2000/7/19,82
2019,C3989,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3989,其他电子元件制造,113.859060,22.779580,,2005/11/1,2000/12/1,226
2019,G5429,G,交通运输、仓储和邮政业,54,道路运输业,542,公路旅客运输,5429,其他公路客运,113.888473,22.566217,5000000,2002/8/1,2000/9/27,86
2019,F5162,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5162,石油及制品批发,113.914672,22.571559,10000000,2007/5/1,2000/9/30,22
2019,K7020,K,房地产业,70,房地产业,702,物业管理,7020,物业管理,113.88973,22.558392,5000000,2002/8/1,2000/9/27,25
2019,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.785557,22.727564,10000000,2006/3/1,2000/10/12,34
2019,C3985,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3985,电子专用材料制造,113.845172,22.584756,6000000,2006/1/1,2000/10/18,145
2019,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.791041,22.717759,,2001/8/1,2000/12/12,1281
2019,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.848522,22.629081,5580000,2006/3/1,2000/11/10,202
2019,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.794770,22.726360,,2002/1/25,2001/1/9,1298
2019,C3399,C,制造业,33,金属制品业,339,铸造及其他金属制品制造,3399,其他未列明金属制品制造,113.859553,22.659344,10000000,2006/3/1,2000/11/7,485
2019,C3399,C,制造业,33,金属制品业,339,铸造及其他金属制品制造,3399,其他未列明金属制品制造,113.869514,22.806318,,2003/12/1,2001/1/9,198
2019,C3912,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3912,计算机零部件制造,113.789445,22.736098,,2000/12/1,2001/2/22,3309
2019,E4910,E,建筑业,49,建筑安装业,491,电气安装,4910,电气安装,113.886773,22.587760,30000000,2008/11/1,2000/11/29,100
2019,C3857,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造,3857,家用电力器具专用配件制造,,,40000000,2002/5/1,2001/3/8,64
2019,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,,,10000000,2001/6/1,2001/3/14,146
2019,C2921,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2921,塑料薄膜制造,113.801329,22.707529,,2005/12/1,2001/3/7,139
2019,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.837822,22.676114,115238710,2001/12/1,2000/3/23,777
2019,C3586,C,制造业,35,专用设备制造业,358,医疗仪器设备及器械制造,3586,康复辅具制造,113.832438,22.665355,,2006/3/1,2001/2/26,615
2019,F5261,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5261,汽车新车零售,113.847750,22.715721,2000000,2010/7/1,2001/1/23,24
2019,C3423,C,制造业,34,通用设备制造业,342,金属加工机械制造,3423,铸造机械制造,,,,2006/5/1,2001/3/29,363
2019,F5165,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5165,建材批发,113.887677,22.570131,50000000,2007/3/1,2001/2/23,29
2019,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.838658,22.611435,12000000,2013/9/1,2013/7/3,28
2019,K7040,K,房地产业,70,房地产业,704,房地产租赁经营,7040,房地产租赁经营,113.829852,22.743085,10000000,2007/1/1,2001/3/2,33
2019,C3979,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3979,其他电子器件制造,113.921227,22.573389,,2001/8/1,2001/4/20,154
2019,C3921,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3921,通信系统设备制造,,,5000000,2004/12/10,2001/3/10,71
2019,C3389,C,制造业,33,金属制品业,338,金属制日用品制造,3389,其他金属制日用品制造,,,15000000,2002/3/1,2001/3/16,24
2019,C2456,C,制造业,24,文教、工美、体育和娱乐用品制造业,245,玩具制造,2456,儿童乘骑玩耍的童车类产品制造,113.873332,22.755856,,2002/4/1,2001/5/18,250
2019,F5139,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5139,其他家庭用品批发,113.879963,22.54892,106281219,2002/7/1,2001/3/13,46
2019,F5165,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5165,建材批发,113.869086,22.806938,,2006/9/1,2001/5/9,5
2019,C2319,C,制造业,23,印刷和记录媒介复制业,231,印刷,2319,包装装潢及其他印刷,113.844994,22.707045,10000000,2004/4/1,2001/3/22,95
2019,F5162,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5162,石油及制品批发,113.849118,22.810389,15000000,2004/8/1,2001/3/30,59
2019,C3761,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,376,自行车和残疾人座车制造,3761,自行车制造,113.801773,22.723224,,2004/3/1,2001/5/29,242
2019,F5272,F,批发和零售业,52,零售业,527,家用电器及电子产品专门零售,5272,日用家电零售,,,10880000,2011/2/1,2001/3/23,45
2019,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.865790,22.729201,10000000,2005/11/1,2001/4/2,156
2019,C2011,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2011,锯材加工,113.862449,22.711013,20000000,2001/8/1,2001/4/11,70
2019,C3921,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3921,通信系统设备制造,113.788004,22.737283,767498006,2004/12/1,2001/6/4,2948
2019,C3856,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造,3856,家用美容、保健护理电器具制造,113.782737,22.716889,,2005/12/1,2001/5/21,167
2019,C3983,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3983,敏感元件及传感器制造,113.867073,22.630356,34768400,2002/4/28,2001/6/26,1369
2019,C3525,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,113.784896,22.717549,50000000,2002/2/1,2001/6/26,128
2019,C2926,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2926,塑料包装箱及容器制造,113.817047,22.713991,554250500,2004/9/1,2001/4/27,3432
2019,C3832,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3832,光纤制造,113.923776,22.584418,,2001/12/1,2001/6/18,285
2019,F5261,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5261,汽车新车零售,113.897925,22.565364,50000000,2002/8/1,2001/5/14,91
2019,C3823,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3823,配电开关控制设备制造,113.838089,22.597194,10000000,2006/1/1,2001/5/14,33
2019,C2921,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2921,塑料薄膜制造,,,5750000,2007/4/1,2001/5/21,58
2019,C2642,C,制造业,26,化学原料和化学制品制造业,264,涂料、油墨、颜料及类似产品制造,2642,油墨及类似产品制造,113.798381,22.725552,,2003/2/1,2001/7/17,66
2019,C3989,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3989,其他电子元件制造,113.847594,22.807189,85794096,2001/9/1,2001/7/17,185
2019,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.851796,22.769609,1000000,2002/9/1,2001/5/28,44
2019,C3522,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3522,橡胶加工专用设备制造,113.857401,22.726295,,2002/8/1,2001/7/27,163
2019,O8219,O,居民服务、修理和其他服务业,82,其他服务业,821,清洁服务,8219,其他清洁服务,,,50100000,2006/4/1,2001/6/12,763
2019,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.830840,22.710350,277200000,2002/6/1,2001/7/31,933
2019,C3821,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3821,变压器、整流器和电感器制造,113.864087,22.766141,,2006/8/1,2001/7/19,136
2019,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.797135,22.749148,,2002/1/1,2001/9/12,1432
2019,C3821,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3821,变压器、整流器和电感器制造,113.866439,22.727591,25000000,2002/9/1,2001/6/12,79
2019,C3484,C,制造业,34,通用设备制造业,348,通用零部件制造,3484,机械零部件加工,113.802533,22.710728,3000000,2007/9/1,2001/6/22,238
2019,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.908505,22.573419,10000000,2003/7/1,2001/6/19,19
2019,C3983,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3983,敏感元件及传感器制造,113.799882,22.748280,,2002/1/1,2001/8/3,124
2019,C3831,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3831,电线、电缆制造,113.853515,22.602250,,2001/11/1,2001/8/3,91
2019,G5990,G,交通运输、仓储和邮政业,59,装卸搬运和仓储业,599,其他仓储业,5990,其他仓储业,113.863974,22.725285,12800000,2001/8/1,2001/6/27,136
2019,C2011,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2011,锯材加工,113.829690,22.789447,55700000,2002/1/1,2001/7/6,170
2019,C3311,C,制造业,33,金属制品业,331,结构性金属制品制造,3311,金属结构制造,,,30000000,2006/3/1,2001/7/2,274
2019,C3831,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3831,电线、电缆制造,113.895858,22.568283,50000000,2006/4/1,2001/7/12,146
2019,C3932,C,制造业,39,计算机、通信和其他电子设备制造业,393,广播电视设备制造,3932,广播电视接收设备制造,,,20000000,2002/8/1,2001/7/12,423
2019,C3989,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3989,其他电子元件制造,113.804567,22.765638,,2005/12/1,2001/8/28,290
2019,F5165,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5165,建材批发,113.863169,22.576038,12000000,2006/8/1,2001/7/19,25
2019,C3831,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3831,电线、电缆制造,,,1300000,2002/7/1,2001/7/15,67
2019,C4190,C,制造业,41,其他制造业,419,其他未列明制造业,4190,其他未列明制造业,113.848950,22.749488,20500000,2003/5/1,2001/8/5,49
2019,C3831,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3831,电线、电缆制造,,,5000000,2006/3/1,2001/8/1,92
2019,C3831,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3831,电线、电缆制造,113.825030,22.697466,,2002/9/1,2001/9/28,254
2019,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.814138,22.767535,1590000,2007/5/1,2001/9/18,75
2019,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.899017,22.576080,5000000,2002/11/1,2001/8/5,33
2019,C3252,C,制造业,32,有色金属冶炼和压延加工业,325,有色金属压延加工,3252,铝压延加工,113.838952,22.801141,,2006/6/1,2005/7/28,105
2019,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.862266,22.729704,50000000,2001/11/1,2001/8/1,365
2019,C3952,C,制造业,39,计算机、通信和其他电子设备制造业,395,非专业视听设备制造,3952,音响设备制造,113.850681,22.738989,,2004/7/1,2001/9/24,154
2019,C3761,C,制造业,37,铁路、船舶、航空航天和其他运输设备制造业,376,自行车和残疾人座车制造,3761,自行车制造,113.841495,22.682941,,2003/12/1,2002/7/1,218
2019,C3984,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3984,电声器件及零件制造,113.784425,22.721096,12600000,2000/12/1,2001/8/29,695
